"0.000000","RT @PrimaBaci: If @TurnbullMalcolm does not do anything about the rabid ABC, he will not last 12 months First pressure point of the Conserv"
"-0.950000","@Free_Media_Hub ignorent idiot who should be locked up and thrown away the key for all I care. Heartless coward#Trump"
"0.000000","My moms mom is such a white people praiser it's disgusting lmao. She's like once trump is president this won't happen anymore. Ur Latina wyd"
"-0.424934","RT @tRUMP_Attacks: How Donald Trump cut off medical treatment to his nephew's sick baby https://t.co/iydGvvsniA via @MailOnline"
"-0.950000","RT @tharealversace: SOMEBODY TRIED TO KILL DONALD TRUMP  https://t.co/psstvm7sX1"
"0.000000","RT @DLin71: Goldfinger vs. Trump https://t.co/HBNoDOm5hO"
"0.950000","RT @realDonaldTrump: Way to go @serenawilliams - you are a true champion. Proud of you!"
"0.000000","@Always_Trump More like #interviews"
"-0.316906","RT @JaredM_27: We prob differ on some things but @IamQueenAri is def a role model when it comes to campus conservative activism & standing"
"0.476344","RT @LOLGOP: Trump really wants to be his own vice president. That's the guy who can watch cable news all day."
"0.000000","RT @Reuters: Trump looks at retired general Flynn as possible running mate https://t.co/7DeIbesn6B https://t.co/d36OMGcyRP"
"0.950000","RT @realDonaldTrump: Way to go @serenawilliams - you are a true champion. Proud of you!"
"0.000000","RT @dlapplegate1: I'm with you, Darrell Issa and Donald Trump need to go! #DumpDarrellTrump https://t.co/g16DkGg53I"
"-0.071142","RT @TheBaxterBean: Last tweet from Mexican-American officer murdered in #Dallas.  It puts Trump's xenophobic candidacy in perspective. http"
"-0.181089","@RonNehring @DanMartin_cards @tedcruz Trump blackmailed Roger Ailes. Ted never had a chance. Ailes is rotten. He must be done away it."
"0.022836","DEATH THREATS? He was Bernie supportr now voting Trump. Young ppl are very SMART. Pls follow @YoungDems4Trump https://t.co/zOsWV61eNp"
"-0.950000","RT @relientkenny: How can anyone attack Frozen?  https://t.co/bO32PeUV0t"
"0.921223","BREAKING: National Poll SHOCKER...Trump Is SMILING, Democrats... https://t.co/RjwPEqUtMW via @OnlinePatriots"
"-0.024238","Did you see how the primary election had serious problems? YOU can improve elections -be a Republican election judge https://t.co/hDOQ477kig"
"-0.788938","RT @LosinDonald: Trump's hateful rhetoric against hispanics, blacks,and Jews has pollsters changing Fl from battleground to leaning D https"
"-0.929592","RT @hoodsonco: Our next president, The Donald, playing Tennis against Serena Williams. #MAGA https://t.co/eCDJ9ImfDY"
"0.000000","OMG my dad wants 2 put a trump sticker on my truck & said he's doing it just to piss people off...ill b going 2 the repair shop every week "
"0.950000","How I feel about there being a Trump hotel in Hawaii.  https://t.co/sD4VQkk8wI"
"0.000000","RT @Reuters: Trump looks at retired general Flynn as possible running mate https://t.co/7DeIbesn6B https://t.co/d36OMGcyRP"
"-0.132799","@beneleo @lmirandabermud1 @FriendlyJMC @vote_for_trump_ Exactly. AG Lynch meeting with Bill is called ex parte communication. Unethical."
"0.580995","RT @realDonaldTrump: New poll - thank you! #Trump2016 https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3"
"-0.189713","RT @RichardWeaving: @realDonaldTrump Washington is broken and our country is in shambles,  it's time we unite together #VoteTrumpUSA  htt"
"0.950000","Trump/Lashley 2016 https://t.co/1L8Pgznv2P"
"0.000000","The New Nationalism Of Brexit And Trump Is A Product Of The Digital Age | Co.Ex https://t.co/AiAjawJVIX, see more https://t.co/QwiGfdVdV4"
"-0.950000","Stephen Hawking let alone Scooby Doo can't solve the mystery of @realDonaldTrump https://t.co/CtNLM3dsnc"
"0.905447","@carlajo1947 Yes I have..I'm voting Trump.."
"0.950000","RT @snopes: #RuthBaderGinsburg didn't threaten to resign in the event of a @realDonaldTrump presidency: https://t.co/1sgz3qOZej https://t.c"
"0.838730","Top Comics Walt Disney's Comics & Stories # 2 Donald Duck - Dell: $9.99End https://t.co/CUJ2hL1Nj2 #dellcomics https://t.co/N27bhDe5K6"
"0.950000","@realDonaldTrump Just back from South India, all want to know Trump wins in November. A lot of people support Trump."
"0.950000","RT @geekbabel: Watching The Purge Election, aka Donald Trump's America."
"0.950000","RT @THExTRUMPxTRAIN: Trump rally in Virginia Beach, VA 1:00 P.M.  Spread the word! https://t.co/SBxubD6Axr"
"0.413466","RT @gatewaypundit: LEADERSHIP=> Donald Trump Promises to Make America Safe Again After 5 Cops Murdered at Black Lives Matter Protest http"
"0.950000","RT @geekbabel: Watching The Purge Election, aka Donald Trump's America."
"0.000000","RT @EUVoteLeave23rd: #AndreaLeadsom SAYS WHAT SHE MEANS, THAT'S #BREXIT! #BBC #SKY #ITV #RT #TORY #CONSERVATIVE #NEWS #THERESAMAY #RT https"
"0.230173","RT @SondraZiegler: Except the ones who make his ties and hats ... Foreign labor for Trump=good, for other companies=bad. https://t.co/xr1y"
"-0.099599","RT @drfeifei: Rumor was I was giving my #icml2016 keynote while D. Trump was in the same building. But our topic was vision and intelligenc"
"0.597595","I could get used to mountain living. God holds the trump card on the world's nicest views. https://t.co/9hjPgeh1HD"
"0.950000","RT @RealJay_Aubin: Headed to Trump tower, amazing place with amazing people! https://t.co/giRwmnyvyX"
"-0.950000","Insane in the membrane ... https://t.co/R3DUNSSjfz"
"0.950000","RT @TheOnion: This Week Last Year: Trump Tells Iowa Dairy Farmers He Has Cows 500 Times Bigger Than Theirs https://t.co/8GmsVy1OZq https://"
"0.950000","Gingrich says Trump a 'necessary candidate' #Gingrich #Trump... https://t.co/xA2rh4kMGq"
"0.950000","RT @RealShigeruM: If you aim Pokmon GO at Trump Tower you will reveal what it really is https://t.co/29aDjIRNxO"
"0.950000","Mr.TRUMP, I HAVE TO DREAMS MAKE AMERICA AND POLAND GREAT AGAIN! https://t.co/Jol6FbYTLc https://t.co/w97RZbDr0E https://t.co/XV9XaHwJ2U"
"0.424934","https://t.co/47ksbIXzRT Twists & turns as the good guys struggle to deal w the crisisA fascinating read. https://t.co/0JMGY0MIit"
"0.000000","PHOTO: What Trump Just Did With Dallas Cops Utterly SHAMED Obama&#8217;s White House https://t.co/MtaWKAmWlL"
"0.950000","RT @McClatchyDC: Would Trump walk away from the presidency if he wins? https://t.co/v3WkB7DBSC https://t.co/cjUOOHr2dN"
"0.206067","@_goldentsunami yeah that's what all liberals and democrats like to say. Also try "I served" and "I used to be a republican" jeez."
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @WORIDSTARHIPH0P: When Trump realized El Chapo escaped from prison again https://t.co/4Yww930TGk"
"0.950000","@JaredWyand You are a Trump supporter. Makes sense. Intelligent enough to not cite your source."
"-0.950000","@realDonaldTrump A new leap into idiocy, Donnie. You blame Obama for Hussein's execution when Bush was President. You're a moron."
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.580995","RT @ThePlumLineGS: Shocking, but true: Poll finds Americans think Trump would "change" things, but DON'T WANT his change: https://t.co/6B6b"
"-0.950000","This is a biological catastrophe caused by Republican politics. https://t.co/IHkA8RCpXu"
"0.000000","RT @amrightnow: About You #RealDonaldTrump #trump2016 #TrumpTrain Watch https://t.co/j58e8aacrE #VoteTrump2016 #2A #Wisconsin https://t.c"
"0.000000","RT @WORIDSTARHIPH0P: When Trump realized El Chapo escaped from prison again https://t.co/4Yww930TGk"
"0.950000","RT @benyc: Trump told Rs Jack Nicklaus would b at RNC; Nicklaus spox says Trump has "known for quite some time" that he won't: https://t.co"
"0.950000","WSJM News: Trump To Appear Next Week With Indiana Governor https://t.co/EZSOfbYNcM"
"0.055333","RT @Deemoney521: USA Today Just Uncovered A Bunch More Trump Lawsuits And The Number Is Mind Blowing https://t.co/yUUzfhvsdX #DirtyDonald"
"0.569138","RT @WeNeedTrump: It's time to fix this country. We're voting Trump on November 8th. #MakeAmericaGreatAgain  https://t.co/6v5eHLzlUA"
"0.000000","RT @WORLDSTARC0MEDY: When Trump realized El Chapo escaped from prison again https://t.co/xdFZGUrABQ"
"0.950000","@amazingxkcd @constellate_ If he wins what's he actually going to do for whites as a race? We already see "good black" Trump supporters"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @HoodBibIe: When Trump realized El Chapo escaped from prison again https://t.co/8aeU87D5yQ"
"0.000000","RT @WORIDSTARHIPH0P: When Trump realized El Chapo escaped from prison again https://t.co/4Yww930TGk"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"-0.262103","RT @tomallen19602: @Powered_Face @HorseShort @Trump_Nation16 @slone Reggie Jackson? Is he part of BLM. Black Lazy Men org? Woman n baby mom"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"-0.796793","Paul Ryan Plummets to 43 Percent in New Primary Poll https://t.co/fXTqWecZoeA Lying Republicrat's ! Vote TRUMP & NO More ESTABLISHMENT "
"0.950000","RT @NeilTurner_: @realDonaldTrump The people love Trump - Trump loves the people! #MakeAmericaGreatAgain https://t.co/Cd852RKVQL"
"-0.924066","RT @vivelafra: #AltonSterling was a violent felon w/ a long history of drug-dealing, gun charges, battery & child rape. #BLM #Trump https:/"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"-0.950000","@wendyvoss @MichaELizabeth @LiveNewsyTweets @realDonaldTrump Doesn't seem to have much to do with your original post which I didn't see."
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @WORIDSTARHIPH0P: When Trump realized El Chapo escaped from prison again https://t.co/4Yww930TGk"
"0.950000","RT @JohnFugelsang: I like how people who say Obama's a Muslim are the same people who say Trump's a Christian."
"0.831660","RT @TheRealEastico: #JusticeIn5Words Donald Trump has passed away.  Whole world: https://t.co/f9IdaqgdHn"
"-0.617285","NWO creeps are gravely concerned about Trump, yet we hear a lot of people saying that BHO has a plan to shut down the election. He'd fail."
"0.000000","RT @ChrisSnyderFox: NEW - @FoxNews confirms @ChrisChristie to join @realDonaldTrump Monday in Virginia, rescheduled after Friday's events c"
"-0.398397","RT @TinaCatalone: Can you tell who loves their country and who hates it now? @realDonaldTrump @JtMobleyFla @LadyPatriot2000 #trump https://"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.000000","Giulinia & Palen are Trump pathetic Trump lackeys who are hired to take the fall for deflecting fault from where it really lies, with Trump"
"0.363042","Unconventional #33: How Paul Ryan could decide whether Trump is dumped in Cleveland (and more!) https://t.co/DPnfi29MnF Dump Trump"
"0.580995","RT @realDonaldTrump: New poll - thank you! #Trump2016 https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.424934","Now @realDonaldTrump and #Cavemen have a common bond #RapeCase #tremendous #sexytime https://t.co/gj00NByEbs https://t.co/jaxJ2iQYiU"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.000000","RT @PrudentPatriot: * * * TRUMP ACTUALLY OWES GEORGE SOROS AN ESTIMATED $700 MILLION IN SETTLEMENTS AND LOANS * * * https://t.co/dMcGIj9Yej"
"0.000000","@realdonaldtrump #nevertrump @tedcruz #cruzcrew #trump2016 #Christian #JESUS  JUST A NOTION ---  C O T T O N -----------------  C R U Z"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @girlposts: 2016: trump wont win 2017: trump cant do that 2018: this is your emergency broadcast system announcing commencement of the 1"
"0.000000","RT @HeHasntTweeted: #NeverTrump  Donald Trump hasn't tweeted in over an hour https://t.co/pKl4jdyFYF"
"0.719327","President Trump will take away freebies and get them jobs. They won't have time to protest https://t.co/xDEvnQOUlc"
"0.950000","RT @AllenWest: Heres the Trump tweet about Dallas the media DONT want you to see https://t.co/PbLSuxluYL https://t.co/xgNb5FbbOZ"
"0.000000","RT @SfaLumberjack21: "HRC will only worsen race relations" - What do you think Trump is doing with his buddy David Duke?"
"0.452723","RT @TimSClark: If you haven't watched Mr. Trump's video message from yesterday, you should. https://t.co/ChmURya0yM #Leadership #Trump20"
"-0.929592","RT @hoodsonco: Our next president, The Donald, playing Tennis against Serena Williams. #MAGA https://t.co/eCDJ9ImfDY"
"0.110666","@ameripundit All these guys are too old. Trump is 70, but acts 40. These guys are over 70 & act 88. I really don't know? I hope it us a new"
"0.863193","RT @LindaSuhler: DONALD J. TRUMP Will Be Making A Speech Virgina Beach, VA Monday, 1 PM EDT #Trump2016 #Virginia #VA #MAGA *Event not"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @timmbarton123: Donald called out for the PsychoRacist he is. https://t.co/p1bkxQa0a5"
"-0.034345","@SpeakerRyan Mr. Speaker; TRUMP scares me. Anyone but him at the Convention. PLEASE for the sake of our nation. SOMEONE ELSE! Thank you."
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"-0.924066","RT @basboon007: #AltonSterling was a violent felon w/ a long history of drug-dealing, gun charges, battery & child rape. #BLM #Trump https:"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @scottisbell_: I was kicked off a teen pop tour cause I wrote #Trumpified & support @realDonaldTrump pls retweet - disgusting folks http"
"-0.462425","RT @DrTomMartinPhD: Elizabeth Warren,"There's Horrible Side To Donald Trump. A Horrible Side. One That Doesn't Care About Anyone Else." htt"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.853707","RT @CUPE2974: Conservative estimate of cost for security guards watching striking @CUPE2974 - $1624/day of TAXPAYER DOLLARS.  A whopping $"
"0.817086","Black Lives Matter Beats Trump Supporters in Arizona..! https://t.co/v6QLtiVNHO"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.199198","@slushstuff Is this a joke? He is in Kentucky. All the republican needs to do is say coal and the election is over."
"0.950000","She Better Than Trump https://t.co/dBkrfwMYvc"
"0.358557","RT @DanScavino: "I don't have time for political correctness and neither does this country." @realDonaldTrump  #Trump2016 #ImWithYou https:"
"0.479551","RT @AndrewCainRTD: Donald Trump will give a 1 p.m. speech Monday in Va. Beach, a week before the convention in Cleveland. The speech is not"
"-0.349097","President Trump will thank you. #politicsismessy. #politicsisdirty #politicsisfrustrating #politicsneedsthelongview https://t.co/HsKLyIshLi"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @EntirelyAmelia: What a headline https://t.co/srEonSkjHK https://t.co/aXdl8bajsM"
"0.000000","@jaypsyd "He is all for people being cheerful! In fact, nobody is gayer than Trump! wait.... that's not what it means?""
"0.950000","RT @Bipartisanism: BREAKING: Donald Trump Caught Diverting $100k From Foundation For Vacation With Salma https://t.co/qbqLQ3Q2CU https://t"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.950000","Wharton Students Write Open Letter To Donald Trump: You Do Not Represent Us https://t.co/vFG8U2hr9X via @thinkprogress"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.543268","@UberDanger but dude... Trump isn't going to build the wall... He's going to make the Mexicans do it..."
"0.950000","RT @RichardWeaving: @realDonaldTrump TRUMP : We Are Going To Be GreaterThan Ever Before Mega Millions Strong - We Want Our Country Back htt"
"-0.512382","RT @DrTomMartinPhD: Elizabeth Warren, "Donald Trump Is A Money Grubbing Bully, Who Doesn't Care Who He Hurts." #msnbc https://t.co/WQtGQIBF"
"0.000000","RT @amrightnow: Go #NAVY #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #usmc #airforce https://t.co"
"0.950000","RT @thehill: GOP angst grows over Trump https://t.co/Xhu1npLSvb https://t.co/sABCUTJUY7"
"0.000000","RT @WORLDSTAR: When Trump realized El Chapo escaped from prison again https://t.co/fuOUqYThK2"
"0.771175","RT @seanhannity: I'm a conservative talk show host, i don't pretend to be objective, but the NYT's does https://t.co/6c5c7lqs3B"
"0.950000","RT @NatalieMcgarry: Before I sign off, my email to Donald Trump. https://t.co/XsCEyjZ7n5"
"-0.950000","@Logic_L @AJVash with all the woman you've forever hated"
"0.424934","Young Dro said "Go Trump" then not even 30 seconds later said he would fight racism if he (Dro) was president."
"0.000000","RT @WORIDSTARHIPH0P: When Trump realized El Chapo escaped from prison again https://t.co/4Yww930TGk"
"-0.072173","RT @thenudequeen: She's not voting for you. No sensible person of color is voting for you. Take it easy man. https://t.co/W0za8wSpg7"
"0.000000","RT @BreitbartNews: A dark horse for Trump's VP choice? https://t.co/VJJ7GAVE1v"
"-0.950000","RT @StreetSmarts001: @CNN More gibberish about Gun control. Plus what's with Obama stealing #Trump's lines about NATO not paying their fair"
"0.000000","@Trump_Videos @realDonaldTrump beyond nuts the SOB has them on the @georgesoros NAZI payroll"
"0.000000","@Gercag1970 RT! VOTE TRUMP! Border Fence Reduces Costs to Citizens! https://t.co/ddMz3jYiC3"
"0.000000","RT @HistoryToLearn: Don't mess with Donald Duck! 1936 https://t.co/CLrjAbjSq1"
"0.950000","RT @ish10040: TRUMP NETWORK IS HUGE  TRUMP WINS WE WIN https://t.co/5vn1I8zGfw"
"0.000000","RT @WORIDSTARHIPHOP: When Trump realized El Chapo escaped from prison again https://t.co/aWEffIE36R"
"0.000000","@Thirteen_Time @DennisAlanGray2 Of course it is - Donald would NEVER do that!"
"-0.424934","RT @Jx60z: I might hate them more than I hate Donald Trump https://t.co/6ApDVar5xJ"
"-0.929592","RT @hoodsonco: Our next president, The Donald, playing Tennis against Serena Williams. #MAGA https://t.co/eCDJ9ImfDY"
"-0.806279","RT @mgrossi1: NEW FLASH!! @realDonaldTrump DONNY LEAVING MELANIA (getting old, BOTOX not working). MY NEW BOYFRIEND! https://t.co/x6ONmsFPZc"
"0.950000","RT @Vicki_Nichols: @realDonaldTrump https://t.co/ohfliiieIy something Donald Trump you might be interested in."
"0.892940","RT @SQAuthorService: THE DONALD IS A GEMINI/DOG-A RESOURCEFUL CLOWN Look Up Your Friends! https://t.co/BsJTdqFCq0 #astrology #trump https:/"
"0.000000","@angiedeblieux @_Proud_American @realDonaldTrump @DonaldJTrumpJr Those two look like they were created in a Russian lab from mouse DNA."
"0.000000","@chrisalbon @oceankidbilly maybe it's the GoT S6E10 of politics? Trump will consolidate power in a shocking way?"
"0.497996","RT @NoThoughtsHere: Of course he did . . . guess he doesn't hate Mexicans at all times. Clown. https://t.co/z5Aqb452PU"
"0.000000","Poor Pidgey evolves into a red-haired Trump bird. https://t.co/aDuEdlhG5U"
"0.000000","RT @NeilTurner_: @realDonaldTrump A picture is worth a thousand words. https://t.co/VCn5V34xGP"
"0.000000","RT @NiggaCommentary: When Trump realized El Chapo escaped from prison again https://t.co/nD0IVZp1e6"
"0.249498","@Biloximeemaw @risetoflyy Thank goodness!! Pass it on!  Pray for #Trump."
"0.950000","RT @DiamondandSilk: This is exactly why @DiamondandSilk love Our Next President @realDonaldTrump  He knows how to have a Little Fun. https:"
"0.950000","RT @RichardWeaving: @realDonaldTrump TRUMP : We Are Going To Be GreaterThan Ever Before Mega Millions Strong - We Want Our Country Back htt"
"0.000000","RT @WORIDSTARC0MEDY: When Trump realized El Chapo escaped from prison again https://t.co/SUN0Lbqf3H"
"-0.950000","LIVE on #Periscope: Republican Debate https://t.co/6WnmGBYi7A"
"0.950000","Everybody watch Zootropolis, it's anti Trump according to a non-existing question?"
"0.711422","@donald_faison watching #rememberthetitans the world needs to watch this for 3 days straight. Then watch it again #IBelieve"
"0.000000","RT @WORLDSTARC0MEDY: When Trump realized El Chapo escaped from prison again https://t.co/xdFZGUrABQ"
"0.878816","RT @DanScavino: .@realDonaldTrump in Dallas, Texas weeks ago- as mentioned above. #BTS #Periscope https://t.co/kX73xHyeKg"
